source,target
10200,H3BNT4
10200,Q99547
10201,A0A0C4DG91
10201,A0A2R8Y7V2
10201,C9JQB1
10201,O75414
10204,A0A024R6Y2
10204,P61970
10210,Q9NS56
10211,O75955
10211,Q5ST80
10213,O00487
10213,A0A140VKF2
10220,A0A024RB20
10220,O95390
10221,Q96RU8
10224,Q9Y2A4
10227,D6RE79
10227,Q14728
10231,Q14206
10231,B2R612
10234,Q8N6Y2
10237,P78383
10237,D3DTX1
10240,Q92665
10241,Q13137
10242,B5BNW5
10242,Q9Y691
10242,B7Z513
10245,O60830
10248,O75817
10250,A0A0S2Z4W1
10250,Q8IYB3
10250,B7Z7U0
10252,O43609
10253,O43597
10256,Q969H4
10256,G3V160
10256,Q53GM7
10256,B4DL25
1026,P38936
1026,A0A024RCX5
10262,Q15427
10262,B3KUJ0
10263,O75956
10263,Q6IAV4
10267,E9PC20
10267,O60894
10269,O75844
1027,P46527
1027,Q6I9V6
10273,Q9UNE7
10276,Q7Z628
10276,Q5SQI5
10276,Q5SQI7
10277,O95155
10278,O43281
10286,B2R7W3
10286,O75934
10289,O60739
10289,Q6FG85
10296,B4DQT1
10296,B4DVN3
10296,D6RIB6
10296,Q7L5Y9
10296,B4DJP8
10296,B3KRN7
10298,O96013
10298,A0A024R0J1
10298,A0A024R0L8
10299,O60337
103,P55265
1030,K7PPU3
1030,P42772
10307,O95704
10307,Q96DX9
10307,Q59EH2
10308,Q14586
10312,A0A024R5E5
10312,Q13488
10313,A0A024R5C4
10313,O95197
10316,Q9HB89
10317,Q9Y2C3
10317,A0A0A0MS93
10318,A0A0A0MRZ4
10318,Q15025
10318,A8K4N4
10318,B7Z8K2
10325,Q5VZM2
10327,P14550
10327,V9HWI0
10329,G3V1K2
10329,Q9Y2B1
10330,Q9Y2B0
10333,Q9Y2C9
10333,B2R933
10342,Q92734
10342,Q05BK6
10346,Q8IYM9
10346,B4DQS5
10351,A0A024R8L6
10351,A0A0A0MSU4
10351,O94911
10352,Q9UGM6
10362,Q9P0W2
10365,Q9Y5W3
10370,A0A0A0MTM3
10370,D9ZGF1
10370,Q99967
10371,Q14563
10376,P68363
103910,O14950
10392,Q9Y239
10392,A0A024RA73
10392,G3XAL1
10395,Q96QB1
10395,A8K119
10396,Q9Y2Q0
10397,Q92597
10397,B3KWB2
10397,Q8N959
10398,A0A384NY64
10398,P24844
10399,E9KL35
10399,P63244
104,P78563
1040,A0A024RDG8
1040,Q92903
10401,Q9Y6X2
10401,B3KNI3
10409,P80723
10410,Q01628
10411,O95398
10411,Q99777
10412,A0A0A0MQZ6
10412,O95478
10412,Q5J7U2
10413,P46937
10413,A0A024R3E4
10413,K0KVU2
10413,Q86T74
10417,Q9BUD6
10419,O14744
10419,B4DV00
10421,A0A024QZC1
10421,O95400
10423,A8K3L7
10423,B3KY94
10423,O14735
10424,O15173
10428,Q9UEE9
10428,A0A0H5APX3
10428,A0A0H5AUJ9
10430,Q9BVK8
10432,A0A0S2Z4Z0
10432,A0A0S2Z567
10432,A0A0S2Z5V2
10432,Q96PK6
10434,O75608
10434,A0A087X1K9
10434,B4DP64
10434,Q6IAQ1
10436,Q92979
10439,Q6IMJ7
10439,Q6IMJ8
10439,Q99784
10446,A0A024R993
10446,O75325
10447,Q92520
10452,O96008
10454,Q15750
10454,A8K6K3
10455,A0A0C4DGA2
10455,O75521
10457,A0A024RA55
10457,Q14956
10457,Q96F58
10462,J3KR22
10462,Q8IUN9
10463,A0A0S2Z514
10463,Q6PML9
10473,A0A024R046
10473,O00479
10475,A0A024QZY4
10475,O00635
10476,O75947
10476,A0PJH2
10477,Q969T4
10477,R4GNG6
10478,F6RTR7
10478,O43808
10478,B4DP73
10478,B4DU97
10479,A0A1B0GV11
10479,Q92581
10480,Q7L2H7
10482,Q9UBU9
10482,Q59E96
10484,Q15436
10487,Q01518
10487,D3DPU2
10488,O43889
10489,Q15345
10490,Q9UEU0
10491,O75718
10492,O60506
10492,B7Z645
10492,A0A7I2V309
10492,A0A7I2YQN2
10492,Q59GL1
10493,A0A024R1Z6
10493,Q99536
10497,O14795
10497,Q4LE73
10501,Q9H3T3
10507,Q92854
1051,P17676
10514,Q9BQG0
10516,A0A024R6G3
10516,Q9UBX5
10519,A0A140VK09
10519,Q99828
1052,P49716
10521,Q92841
10521,A0A5H1ZRQ2
10521,Q59F66
10523,Q8IWX8
10525,Q9Y4L1
10525,A0A384P5T6
10525,A0A494C039
10525,B7Z602
10525,B7Z766
10525,B3KXH0
10525,Q6IN67
10526,O15397
10528,O00567
10531,Q5JRX3
10531,A0A0A0MRX9
10531,A0A7I2V397
10538,Q16520
1054,P53567
10541,Q92688
10548,G3V1B9
10548,O15321
10548,B4E3A9
10550,A0A024R371
10550,O75915
10552,Q92747
10552,V9HVZ6
10554,Q99943
10554,A0A024RCV5
10558,O15269
10558,A0A024R277
10558,Q6NUL7
10561,Q8TCB0
10565,A0A024R7X0
10565,Q9Y6D6
10567,Q9UI14
10570,O14531
10570,D3DRG7
10575,P50991
10577,A0A024R6C0
10577,P61916
10579,D6RAA5
10579,O95359
10579,Q4VXL4
10579,Q4VXL8
10579,B7ZMJ9
10579,B2RWP4
10580,Q9BX66
10580,B4DTX5
10581,Q01629
10587,Q9NNW7
10587,E7EWK1
10594,Q6P2Q9
10598,G3V438
10598,O95433
10600,Q9Y5T5
10602,Q9UKI2
10609,Q92791
10616,A6PVJ6
10616,A6PVK0
10616,Q9BYM8
10618,O43493
10627,O14950
10627,J3QRS3
10627,P19105
10628,Q9H3M7
10630,Q86YL7
10631,A0A024RDS2
10631,A0A024RDT5
10631,B1ALD9
10631,Q15063
10632,O75964
10641,Q8WTW4
10644,F8W930
10644,Q9Y6M1
10644,B4DKT5
10644,B3FTN5
10650,Q96N28
10652,A4D2J0
10652,O15498
10652,A0A7I2V4L6
10653,A0A140VJV6
10653,O43291
10654,Q15126
10654,Q6FGV9
10658,G5EA30
10658,Q92879
10660,P52954
10670,Q7L523
10671,O00399
10678,Q9NY97
1069,P41208
10694,P50990
10694,Q7Z759
10713,A0A087X1B2
10713,Q53GS9
10713,B7Z7L9
10713,B3KMG1
10713,B3KPG7
10714,A0A024R5M8
10714,Q15054
1072,P23528
1072,V9HWI5
10723,Q9Y666
10726,Q9Y266
10728,Q15185
10728,A0A024RB32
10728,A0A087WYT3
10728,B3KUY2
10730,Q96TA2
10742,A0A024RBZ8
10742,Q9Y5P3
10742,B2RBE9
10742,B3KPD7
10749,O43896
1075,P53634
10750,I3L2P9
10750,Q13588
10752,A0A087X0M8
10752,O00533
10758,O43734
10763,P48681
10763,Q9H6U9
10766,Q14106
10769,Q9NYY3
10769,A0A024QZV1
10769,A0A087WUH9
10771,B7Z2J6
10771,J3QKD2
10771,Q15326
10771,Q5BJG6
10771,Q5UGI2
10775,O95707
10781,A0A024R7B6
10781,A0A3F2YPB8
10781,Q14584
10782,A0A0A0MR47
10782,Q96GC6
10785,P57081
10787,Q9Y2A7
10788,Q13576
10788,B7Z7U6
10788,B7Z7X2
10788,Q59HA3
10791,O95183
10791,Q6FG93
10793,Q14593
10794,Q14592
10795,A0A075B6T9
10795,F5H1T2
10795,F5H670
10795,F5H7L3
10795,K7EQP6
10795,Q14587
10795,Q2TB61
10797,P13995
10798,A0A126GVE5
10798,Q13606
10799,A0A087X1N3
10799,O75818
10807,Q96C92
10808,Q92598
10808,A0A024RDQ0
10808,A0A024RDS1
10808,A0A0A0MSM0
10808,B4DY72
10810,Q5T8P4
10810,Q9UPY6
10813,Q9BVJ6
10814,Q6PUV4
10816,P49223
10825,Q9UQ49
10825,A0A024R5N6
10826,Q96IV6
10827,A0A140VKG4
10827,E7ESJ7
10827,Q9NRY5
10827,B4DQT0
10827,I6L9D5
10827,B3KTE4
10845,O76031
10845,A0A024R5X7
10847,Q6ZRS2
10848,A0A024R0Q5
10848,Q8WUF5
10849,O15446
10857,O00264
10857,Q6IB11
10869,O94966
10871,Q08708
10873,Q16798
10873,Q6TCH8
10873,B2R995
10875,A4D1B8
10875,Q14314
10882,O75973
10884,Q9NP92
10885,Q5TDG3
10885,Q9UNX4
10894,B2R672
10894,Q9Y5Y7
10897,A6NGW1
10897,O95070
10897,A8K509
109,A0A0A0MSC1
109,O60266
109,B7ZLX9
10903,A4FU01
10908,Q8IY17
10908,A0A384DVU0
10915,O14776
10916,A0A024R9Y7
10916,Q9UNF1
10917,Q6UXE8
10919,Q96KQ7
10919,A0A024RCN9
10919,A2ABF8
10919,B7Z852
10919,Q59FM7
10924,Q92484
10927,Q9Y657
10927,A0A024R297
10928,Q15311
10935,P30048
10935,A0A384MTR2
10936,O95800
10940,Q99575
10940,Q96F88
10945,P24390
10946,Q12874
10946,B4DW90
10947,A0A384NYL6
10947,P53677
10948,Q14849
10949,Q13151
10950,Q14201
10950,Q6IAU3
10951,P83916
10951,Q6IBN6
10952,P60468
10954,Q14554
10955,Q13530
10956,Q13438
10957,Q12796
10960,A0A384NPY7
10960,Q12907
10961,F8VY02
10961,P30040
10961,V9HW71
10962,Q13015
10962,Q6FGF7
10964,Q53G44
10964,B4E019
10965,P49753
10966,Q12829
10969,H7C2Q8
10969,Q6IB29
10969,Q99848
10970,Q07065
10970,A0A024RBH2
10971,P27348
10973,Q8N3C0
10973,B4DR60
10974,Q15847
10974,Q5TBU5
10978,Q92989
10979,A0A024R687
10979,Q96AC1
10980,Q7L5N1
10982,A0A024RC33
10982,Q15555
10985,Q92616
10994,A1L0T0
10994,M0R026
11006,A0A0A0MSZ8
11006,Q8NHJ6
11007,Q15834
11010,P48060
11014,A0A024QZT7
11014,P33947
11016,P17544
11018,Q13445
1102,B4DWG0
1102,B4E372
1102,O95199
1102,Q59FB7
11021,Q15286
11024,O75019
1103,P28329
1103,D3DX95
1103,Q6LEN5
1103,Q6LEN6
11030,B4E3T4
11030,Q93062
11030,D3DSV0
11031,Q13636
11034,P60981
11034,V9HWA6
11037,Q9Y6Q2
11037,B2RB25
11041,A0A024R5F9
11041,O43505
11043,Q9UJV3
11043,Q6GX22
11044,Q5XG87
11044,B4E0T3
11044,B7ZLL4
11046,A0A024R9N5
11046,Q76EJ3
11052,Q16630
11054,Q9NZT2
11061,O75829
11062,A4D0R5
11062,O95620
11068,A0A024R342
11068,O14569
1107,Q12873
1107,Q2TAZ1
1107,B3KWV4
11070,A0A024R2Y2
11070,Q12893
11072,O95147
11072,Q6FI36
11078,Q9H2D6
11079,O15258
11079,Q5T094
1108,Q14839
1108,F5GWX5
11080,Q9UDY4
11080,B4DNN2
11096,Q9UNA0
11097,O15504
11098,O95084
11100,A0A024R0J9
11100,A0A0A0MRA5
11100,B7Z4B8
11100,Q9BUJ2
11100,A8K3W4
11103,Q13601
11107,Q9NQX1
11108,A0A024RBM7
11108,Q9UKN5
11108,B3KPI0
11113,O14578
11117,Q9Y6C2
1112,A0A024R6I1
1112,O00409
11127,Q9Y496
11127,E9PES4
11127,J3KPF9
11127,B4DHG8
11127,Q05CT3
11129,A0A0A0MQS2
11129,Q8N2M8
11132,Q9HC96
11133,A0A384NLB4
11133,Q9Y664
11135,Q00587
11137,A0A024RBH5
11137,B4DJV5
11137,Q13610
11138,J3KQ40
11138,O95759
11140,Q16543
11140,A0A024R7B7
11142,Q549H9
11142,Q9Y2B9
11145,A0A024R561
11145,P53816
11152,A0A024QYX1
11152,Q9Y484
11158,A0A0S2SW46
11158,Q9UNT1
11159,B7ZBD5
11159,Q6IC14
11159,Q9UBK7
11159,Q2TAB6
11160,A0A384ME54
11160,O94905
11162,P53370
11162,B4DG76
11165,O95989
11166,Q9Y651
11167,Q12841
11171,Q9Y3F4
11171,B0AZV0
11177,Q9NRL2
11179,Q9NRM2
11180,A0A087X295
11180,E9PDU5
11180,Q9NNW5
11180,B4E256
11180,B3KRR8
11180,Q9H9M3
11182,Q9UGQ3
11186,Q9NS23
11188,Q9Y2I1
11193,O75554
11198,Q9Y5B9
112,O43306
1120,Q9Y259
1120,A0A024R4X4
11200,O96017
11201,Q9UNA4
1121,P24386
1121,A8K545
1121,B4DRL9
11212,O94903
11214,A8MYJ1
11214,Q12802
11214,B0AZU4
11215,Q9UKA4
11216,A0A0S2Z4Z7
11216,E7EMD6
11216,O43572
11222,P09001
11224,P42766
11230,A0A024QZ22
11230,O60831
11234,Q9UPZ3
11235,C9J363
11235,Q9BUL8
11243,Q6P1K2
112464,Q969G5
11247,O95158
112479,A8K979
11248,O95157
11250,Q9Y5Y3
11250,B5B0C1
11252,Q6FIA3
11252,Q9UNF0
11253,Q9UKM7
11253,H0YG20
11258,O75935
11258,X6RLR1
11259,Q4L180
11260,O43592
11266,Q9UNI6
11267,Q96H20
11275,B4DFZ5
11275,E9PEX9
11275,O95198
11277,Q5TZT0
11277,Q9NSU2
11285,Q9UBV7
11285,B3KMT1
1129,P08172
1129,A4D1Q0
1129,Q6SL56
1129,Q86SJ1
1129,Q6SL59
112950,Q96G25
11313,O95372
11313,A0A140VJC9
113146,Q8IVF2
11315,Q99497
11315,V9HWC2
113178,Q969E2
11319,O95905
1132,P08173
11321,Q53RZ9
11321,Q9HCN4
11322,A0A024R8V2
11322,Q7Z403
11325,Q86XP3
11328,O95302
11328,A7YQ73
11329,Q15208
11329,A0A024RD18
1133,P08912
1133,A0A024R9I2
1133,Q8IVW0
11331,Q99623
11333,Q13442
11340,Q96B26
11341,O75711
11341,Q6FGG5
11342,O43567
11343,Q99685
11343,A0A0C4DFN3
11343,E7EWX8
11343,B2ZGL7
11345,P60520
11346,Q8N3V7
1135,Q15822
113791,A0A024R1M3
113791,Q96FE7
1138,H0YM98
1138,P30532
1138,Q6EWN4
1141,P17787
1141,Q5SXY3
1144,Q07001
1144,B4E3W4
114876,B0YJ56
114876,Q6GSK5
114876,Q9BXW6
114876,B3KU11
114881,Q9BZF2
114881,Q8WXP9
114882,A0A024RBB8
114882,Q9BZF1
114882,Q5HYM3
114883,Q96SU4
114884,Q9BXB5
114884,Q9NX98
114899,Q9BXJ4
114908,Q8N131
114932,A0A075DDR2
114932,Q96HT8
1152,P12277
1152,G3V4N7
1152,V9HWH2
115201,Q8WYN0
115201,B4DEA4
115207,A0A140VJM4
115207,Q96CX2
1153,D6W5Y5
1153,K7EPM4
1153,K7EQR7
1153,Q14011
1153,Q53XX5
115353,Q9Y546
1155,Q99426
115653,Q8N743
115703,O14559
115703,A1A5D2
115708,A0A024R6Q2
115708,Q96FX7
1159,P12532
115939,Q9UJK0
1161,A0A0S2Z3L1
1161,Q13216
1161,B4DGZ9
1161,B3KPW7
116285,Q08AH1
116285,B2RAP4
1163,P61024
1163,Q5T178
116496,Q9BZQ8
116984,Q8WZ64
116984,A7E2A5
116985,Q96P48
116987,Q9UPQ3
116987,B2RZG9
116987,X5D293
117,P41586
117,A0A090N8F8
117246,Q8IY81
1173,E9PFW3
1173,Q96CW1
1173,B4DNB9
1174,A0A024QYT6
1174,P61966
1175,M0QYZ2
1175,M0R0N4
1175,P53680
1175,X6R390
1176,F5H459
1176,Q92572
118,P35611
118,A0A804HL01
1182,P51790
1182,B3KXK0
118987,Q8NEN9
119016,A0A087X0Z1
119016,Q96P64
1191,P10909
1192,O00299
1192,Q5SRT3
1192,Q53FB0
1193,O15247
119385,Q8TF27
1195,P49759
1196,P49760
1196,A8K7I0
1196,B7Z8N6
1198,P49761
1198,B3KRI8
120,Q5VU08
120,Q9UEY8
120,Q53FL4
120,Q59EK1
1201,A0A024QZB8
1201,B4DFF3
1201,Q13286
1201,Q2TA70
1201,B4DMY6
120526,Q6P3W2
1207,E9PJF4
1207,E9PMI6
1207,J3KN38
1207,P54105
1209,A0A0S2Z3H2
1209,O96005
1211,P09496
1211,C9J8P9
1213,Q00610
1213,A0A087WVQ6
1215,P23946
1215,Q4FEB3
1233,P51679
1233,A0N0Q1
123803,A0A087X0T5
123803,Q96AB6
124044,Q8IUW3
124565,Q9HBR0
126208,Q6DD87
126231,Q86YE8
126298,Q8WZA9
126299,Q96B54
126299,I6L9C8
1263,Q9H4B4
1264,B7Z7E1
1264,P51911
1264,V9HWA5
1264,Q53FP8
1265,Q99439
1265,B4DDF4
1265,B4DUT8
1266,Q15417
1271,P26992
127534,A0A654IBS8
127534,Q9NTQ9
1278,P08123
1278,A0A0S2Z3H5
128,P11766
128,Q6IRT1
1281,P02461
1282,P02462
1282,A5PKV2
1284,A0A024RDW8
1284,P08572
128553,Q9NRE2
1287,P29400
1287,Q49AM6
1287,A7MBN3
1290,P05997
129025,A0A0G2JN84
129025,P59817
1292,A0A384MDP3
1292,P12110
1293,D9ZGF2
1293,P12111
1293,B7ZW00
1293,Q63HQ4
1293,Q8N4Z1
1296,E9PP49
1296,P25067
129642,Q6ZWT7
129642,B0AZU0
129642,B7Z3I3
130074,A0A024QZ31
130074,A1KXE4
1306,P39059
1306,B3KTP7
1307,Q07092
1310,Q14993
1315,P53618
131566,Q96PD2
1316,Q99612
1316,D3GC14
131601,Q86W33
1325,O00230
1325,Q8IUV6
1327,H3BNV9
1327,P13073
1327,Q86WV2
1329,A0A384NL93
1329,P10606
133522,Q86YN6
133522,B7ZM40
133619,Q96M27
1337,H6SG15
1337,P12074
1340,P14854
1345,A0A024R9B7
1345,P09669
1346,P24310
1346,Q6FGI7
1349,P24311
1350,P15954
1351,P10176
1351,Q53XN1
135948,O95006
1363,A0A384N679
1363,P16870
1364,O14493
1364,Q75L80
1366,A0A384ME58
1366,F5H496
1366,O95471
1368,P14384
137886,E5RJ36
137886,Q14CS0
138050,Q68CP4
138050,Q8IVU6
138151,A0A024R8I0
138151,Q96BF6
1396,P50238
1397,P52943
1399,P46109
140460,A0A024RC94
140460,A0A024RCD9
140460,Q9H672
140467,Q9NW07
140597,Q9H3H9
1406,O43186
140609,Q8TDX7
140609,B2R8K8
1408,A0A0D2X7Z3
1408,A2I2P1
1408,Q49AN0
140803,Q9BX84
140885,P78324
140890,Q8WXA9
1410,P02511
1410,A0A024R3B9
1410,V9HW27
1411,P05813
1414,P53674
1417,P26998
1418,A0A0S2A4T3
1418,P11844
1419,P07316
142,P09874
142,A0A024R3T8
1420,P07315
1420,A0A0X8GLL6
1421,P07320
1421,A0A140CTX7
143,Q9UKK3
1431,O75390
1431,A0A024RB75
1436,P07333
1437,P04141
1452,P48729
1452,B4DER9
1452,Q6PJ06
1453,P48730
1454,P49674
1454,Q5U045
1456,Q9Y6M4
146057,Q6IQ55
146057,Q8IWY7
1462,A0A024RAL1
1462,A0A024RAP3
1462,A0A024RAQ9
1462,P13611
1462,Q86W61
1462,Q59FG9
1462,Q6MZK8
1465,P21291
1465,A0A384P5K2
1465,B4DY28
1466,Q16527
1466,A0A024RBB5
146712,A0A024R8X6
146712,I3L232
146712,Q67FW5
147,P35368
1471,A0A0K0K1J1
1471,P01034
147179,Q8TF74
147657,F8WEZ9
147657,Q8WV37
147657,B7Z8E1
147694,Q8NEK5
147912,Q8N196
148022,Q8IUC6
148479,Q86YI8
148479,A0A158RFV6
1487,Q13363
1487,X5D8Y5
1488,P56545
1489,Q16619
1490,P29279
1490,Q5M8T4
1493,P16410
1495,P35221
1495,A0A384MDY0
1495,G3XAM7
1495,B4DKT9
1495,B4DU00
149603,Q5TA31
1499,P35222
1499,A0A024R2Q3
1499,B4DGU4
15,F1T0I5
15,Q16613
150,P08913
1500,O60716
150094,P57059
150472,C9J3G2
150472,Q8IUF1
150786,Q53S08
151,P18089
151230,Q8NBE8
1513,P43235
1519,P43234
1520,P25774
152006,Q9H0F5
1522,Q9UBR2
1523,P39880
1523,Q13948
1523,Q3LIA3
1525,P78310
1535,H3BNP7
1535,P13498
1535,B4DT46
154,P07550
154,X5DQM5
1545,Q16678
1545,Q53TK1
154661,Q96NL0
154881,A0A024RDN7
154881,Q96MP8
155,P13945
155,A8KAG8
155066,E9PAS2
155066,Q8NHE4
1572,P24903
157567,A0A024R9E1
157567,A0A024R9G2
157567,Q86W74
157567,B3KT99
158427,Q5T7W7
16,P49588
1603,P61803
1603,Q53G02
1605,Q14118
1605,A0A024R2W4
160518,G3V1S3
160518,Q6ZUT9
1608,P49619
1609,A0A140VKC1
1609,P52824
1609,Q59FF7
1611,B4DQ75
1611,P51397
161291,Q3MIR4
161424,Q86U38
1615,A0A140VJW5
1615,P14868
162,Q10567
1622,A0A024RAF2
1622,B8ZWD1
1622,P07108
1622,B8ZWD8
162427,K7EQI9
162427,Q86VR2
1627,Q16643
1628,Q10586
1630,P43146
1630,Q49AK4
1632,A0A384NKJ3
1632,P42126
1634,A0A024RBG6
1634,P07585
1634,Q6FH10
1639,Q14203
1639,Q6MZZ3
1643,Q92466
1645,Q04828
1646,P52895
1646,B4DK69
1647,A5JUZ3
1647,P24522
1650,P39656
1650,A0A024RAD5
1653,Q92499
1653,A3RJH1
1655,P17844
1655,J3KTA4
1656,P26196
1656,B2R858
1659,F5H658
1659,Q14562
1659,B7Z8F4
1659,Q86YB2
1659,Q05CV4
1666,A0A024R9D7
1666,Q16698
166647,Q8IWK6
1674,P17661
1674,Q53SB5
1675,P00746
1675,K7ERG9
1675,A6XNE2
1676,A0A024R4H5
1676,O00273
1677,B4DZS0
1677,O76075
1677,Q96P72
1677,Q96P73
1677,Q96P74
168544,C9JAX3
168544,Q7Z7K2
1687,A0A024RA58
1687,O60443
1687,A4FVA8
169611,Q68BL7
1718,Q15392
1727,P00387
1730,O60879
1735,P55073
1735,Q86TU3
1736,O60832
1743,A0A024R6C9
1743,P36957
1743,B7Z6J1
1746,Q07687
1746,Q53QU7
1746,X5D7D8
175,P20933
1750,P56179
1758,Q13316
1760,Q09013
1760,E5KR05
1760,E5KR06
1760,E5KR07
1760,B4DM55
1760,B4DZE2
1760,I6L989
1778,Q14204
1781,Q13409
1781,A0A140VKE9
1781,B4DPZ3
1785,P50570
1785,Q8N1K8
1786,P26358
1786,I6L9H2
1786,Q59FP7
1788,Q9Y6K1
1788,A0A0C4DG02
1788,F8WE91
1788,Q59HC6
1793,Q14185
1793,A0A2X0U2H5
1793,B2RUU3
1795,Q8IZD9
1798,A0A024R3H8
1798,Q9H3H5
1798,A0A804HI18
18,P80404
18,X5D8S1
1804,E9PDL2
1804,E9PF59
1804,P42658
1804,Q8IYG9
1804,A7E2E4
1804,B7Z299
1805,Q07507
1806,Q12882
1808,Q16555
1808,A0A1C7CYX9
1808,Q59GB4
1809,A0A140VK07
1809,Q14195
1809,Q8IXW6
1809,Q6DEN2
1815,P21917
1819,A8MZF9
1819,P55039
182,P78504
182,Q99740
1821,A0A024RCH3
1821,Q13474
1826,O60469
1827,E9PDJ2
1827,P53805
1827,Q6FGP2
1827,V9GYW9
1827,B7Z1F0
1827,Q6ZMM3
1829,Q14126
183,B0ZBE2
183,P01019
183,B2R5S1
1831,Q5JRJ2
1831,Q99576
1832,P15924
1832,B4DKX6
1832,Q4LE79
1836,P50443
1842,O94769
1843,P28562
1843,B4DU40
1848,Q16828
1848,A0A024RBC1
1848,Q53GP9
1849,Q16829
1855,O14640
1856,O14641
1870,Q14209
1871,O00716
1875,Q15329
1876,A0A0S2Z3K8
1876,O75461
1876,Q53YM3
1876,Q6Q9Z5
1877,Q66K89
1890,P19971
1890,E5KRG5
1890,B2RBL3
1901,P21453
191,P23526
191,A0A384MTQ3
191,Q1RMG2
1912,A0A0A0MSI2
1912,Q8IXK0
1915,P68104
1915,Q6IPS9
1917,Q05639
192669,Q9H9G7
192669,B4E1P5
1933,P24534
1933,A0A024R3W7
1936,P29692
1936,D3DWK1
1936,B2RAR6
1937,P26641
1937,Q53YD7
1938,P13639
1938,A0A384N6H1
1939,P41214
1942,P20827
1944,P52797
1945,P52798
1946,D6RDV5
1946,P52803
1947,P98172
1952,Q9HCU4
1953,O75095
1954,Q7Z7M0
1955,Q9H1U4
1958,P18146
1958,Q546S1
1960,Q06889
1960,B4DH80
1964,P47813
196483,K7ES84
196483,Q96G04
1965,P05198
1965,Q53XC0
1967,Q14232
1973,P60842
1982,P78344
1982,Q2TU89
1995,Q14576
1997,A0A024RDU6
1997,P32519
1997,Q6MZZ4
1998,B7Z720
1998,Q15723
1999,A0A024R974
1999,P78545
2,P01023
2000,Q99607
200030,Q86T75
200081,P40222
200350,Q9NU39
200350,B3KVK3
200576,Q9Y2I7
200734,Q7Z698
200734,B3KPL5
2009,O00423
2010,P50402
201158,Q96ET8
201229,A8MSI8
2014,A0A024QZF8
2014,P54852
201562,Q6Y1H2
201626,F6T1Q0
201626,Q6L8Q7
2017,Q14247
2017,A0A024R5M3
2017,Q53HG7
202,Q9Y4K1
202,B3KPT0
2022,A0A024R878
2022,F5GX88
2022,P17813
2022,Q5T9B9
2022,B7Z6Y5
2022,Q96CG0
2023,P06733
2023,A0A024R4F1
202559,Q5VWX1
202559,A0A6Q8PGH5
2030,Q99808
203068,P07437
203068,Q5ST81
203068,Q5SU16
203068,B4DMJ5
203068,B4DQN9
203068,B4DY90
203069,Q9Y3T6
2036,A0A0C4DH22
2036,Q9H4G0
2036,B7Z653
2037,O43491
2037,B4DJ76
2037,I6L9B1
2037,Q59FD8
2040,A0A024R882
2040,F8VSL7
2040,P27105
2043,P54764
2043,A1MA61
2044,P54756
2044,A0A384MU00
2044,B7ZKJ3
2044,B7ZKW7
2044,F8VP57
2044,F8W9W0
2044,Q59FT4
2045,Q15375
2049,P54753
2050,P54760
2050,Q541P7
2050,Q96L35
2055,A0A024QZ57
2055,Q9UBY8
2059,Q12929
2059,B4E3T6
2060,P42566
2060,B7Z240
2065,P21860
2066,Q15303
2068,P18074
2068,A0A804HK53
207,P31749
207,B0LPE5
207,B3KVH4
2071,P19447
2071,G3V1S1
2071,B3KRG2
2071,B3KTH1
2073,P28715
2077,A0A024R0L4
2077,P50548
2079,A0A024R6D4
2079,P84090
2091,P22087
2098,P10768
2098,A0A140VJJ2
2101,P11474
2101,Q569H8
2107,B7Z7P8
2107,P62495
2108,A0A0S2Z3L0
2108,P13804
2114,P15036
2117,P41162
2118,P43268
2122,A0A0C3SFZ7
2122,Q03112
2122,C7FEN9
2123,P22794
2128,P49640
2128,B4DRC0
2132,Q93063
2132,D3DR24
2135,F5GZK1
2135,Q9UBQ6
2135,Q8N8F1
214,Q13740
214,B3KNN9
2140,Q99504
2145,Q92800
2145,A0A0A0MSY9
215,P33897
2152,P13726
2157,P00451
216,P00352
216,V9HW83
2166,O00519
2166,Q9UG55
2167,P15090
2167,E7DVW4
2169,P12104
2171,Q01469
2171,E7DVW5
2178,Q9HB96
2180,P33121
2180,B7Z3Z9
2180,E7EPM6
2180,A8K9T3
2180,B4E0R0
2186,Q12830
2188,Q9NPI8
2188,A3KME0
2193,Q6IBR2
2193,Q9Y285
2195,Q14517
219654,A0A024QZP0
219654,Q8N2G6
219899,Q5QJ74
2199,P98095
2199,Q86V58
2199,Q9Y3V7
22,A0A087WW65
22,A0A0S2Z2Z3
22,O75027
2200,P35555
2202,A0A0S2Z4F1
2202,Q12805
2202,A0A0S2Z3V1
2202,B2R6M6
2206,A0A0B4J2E9
2206,Q01362
220869,A0A0A6YYH9
220869,Q5JTY5
220869,Q5RIA9
220869,Q5RIB3
220869,Q5RIB5
220869,Q6NVZ8
220869,O60748
220869,Q9H2J8
221037,Q15652
221037,B7ZLC8
221061,Q5VUB5
221061,B3KMX9
221061,Q9Y438
221092,Q1KMD3
221154,A0A0S2Z6V5
221154,Q8IYU8
221692,Q9C0D0
221692,A0A6Q8PFA8
221692,A0A6Q8PG87
221692,B4DHU0
2217,P55899
2217,A0A024QZI2
221749,Q5TGL8
2218,O75072
2218,A0A6Q8PG93
2218,B4E2W4
221960,P86790
221960,P86791
222255,Q9ULK2
222255,A4D0Q3
222255,Q9BTQ8
2224,P14324
2224,A0A087X090
222658,Q7Z5Y7
223,P49189
224,P51648
2245,P98174
2245,A0A024R9Y5
2260,P11362
